route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
6343,76,VJ317a0c22117f69f20f34d0d1bbf6dbf33e2c04df,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJb3b7b129f7c7dfb161c8de93cd666702c899dde4,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJa3f672c5fcd8955f60cb39d7cd92d340028ff175,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ14a89ad9a6709f4006ed19e79f18f2a30dc32c56,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJa31a67fc27839bff06eb8349e6f8e72a6249db08,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ961aafc8555acd3fc0d09e33acf60edeecdc88a3,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ9aaacdea62000e79499cc7a7711dada9b3bcac0e,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ7952e5e572900fc2206f15cec1ad7d2a65aafca7,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ0511650bebb82c30e039627c14c8643e1f7f1e5b,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ73b0e8f79614ce9fbfd169e9f8da55625ae32a40,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJd382bc5be14a0f54a87c32fd75974d9653f5c84d,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJe63cc112b4a6bab2be9c153cbfc24eb8c2e3ea6e,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ61d461560692095d0afcf77f2fcd56851bab899b,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ84cfd580c16e36c12bed90f85af09620d89c02f1,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ387bacd63091e1c4d21e3e2665b3633e98e0ae2a,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ589e54b6672c458363550cf385f8547f847e5c25,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ4207f51681cb93a5fd933392871798ad7b294fc4,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
6343,76,VJ11e9f25b95cb67c3f1da829f9e98b6514bc9bd2f,Staz.ne Quattro Venti,,0,,RP868628186b77f3662874cf81f20fd8c3a004c4d0,,
254,55,VJ8e760f55c1f1bda11d9994e5d13652ea022db5aa,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJbf3777923f2653394e2b0cc0be06a29467d87ea6,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJaaafabb8b0092e7e6b755e244f04976d325b7e31,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ8e3f0c123b709c54a7a04b1245a62986032a4a2f,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ68f1080afc1b643dca6e09fbd77584adee70e28d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ657597fc978b4ad7deb266f27c3bbe190bdd185e,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJae2a7932a8c0a5672fb2daf479af88f61e7b3647,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ38abdf0b25aeb746b3227c4469a728f2e80c49da,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ35fe364ff8eb63fd10163b5d5a676a88bbe97134,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJefb6e0b4429572b16881f512eaefff00648d4c07,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ6abab07922065d22112d4b25b8735bfb118fd937,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ2a26c3c589def2fa555ed29e45ad81191632139c,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJe0a64f21fc6060847ba5b00f72de9ceb87faab90,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ4eedf21f3fdc8f415bcbdbfc38de519455525acb,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ68abf153fa3894b9d0ad9b4f33da7a1ba7de8e99,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJd94fa60c3f41814a0917886ed5ce0265577a265f,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ5a992ca8a2b12a57b8d7471451bb3a83943af8c7,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ59f966eed4580794fae9e254e310570eb1976cc5,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJcc3bf02c53bf0b8377ca2d69506a4e44fe4d398a,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ290e177f44a2f6792bcd83872024ed30bfd2e7cd,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ5130e7ae9e4e7522ca4494fbcb5a305430cc0fca,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ1f1e657edee7fe66704727228296612b76c02291,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ45e72dfec1ceee9d7e7e5ec3234b6af9b61dd686,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ20b653e9c273461d5341d868f898bf4979b2bbe6,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ643703fb1428868c708b06bcaa26c0a210598b5b,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ43a2854ea779ad53af99880eca6c9f44d7bfc158,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ639a82a2347f91f372b9da76633427a8b4b4a866,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ84f897a7d02a1a1dc21f31ad23f1252abef9cc04,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ6f861761482f2c2c9629849d5b8c12be729a4f56,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ6a24c6433f87a5fda4ffec80ad665a7ae64f02cb,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ20c0208127d9a94e139d411c656d85e60863ab61,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,25,VJ06587943c495425d357cf11886bf52413dc218ca,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,55,VJbc5f71c3a73fbcc9ead1a2f510aa7aa1d5f5a16c,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,70,VJ20bd30cfe8a46c6aa794f0627d4f5085d4530b90,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,70,VJ8d411e92d1fff439d8fc0c50a04d4f49bd331ade,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,70,VJeb67dccaf3a15afbc9a9ea3e6d16c469239e7e9c,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJc13b0e65127e9f7be404f05dd44a2e12454876b3,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ52c01fa9f3108b5b096771f0f06be2dbd83ba1bb,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ747dabfa727fa69ca9e8d9f1a73f9d55d196b77d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ0d7c94e6a0c1e0b90ccfa93f7ad24187f0fae86c,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ225addea7bc5dbefb3ad34e8e9b7c9941ae00be6,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJf35f43247f15760de74134804149ba0f3e49fb21,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ4c27b09fcc7f88bb69df43a4d898414177479c7d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ52d55b73a65203effbe7ba9118f82815d5b5f8c6,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ7801d8e7fceca59e627aedc03af8605be4f52058,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJbb27263859545ff2c1d4c866aaced22e50da3f19,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJdbc39698a4e36d29062b11c2e97cb3381f26841f,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ95f2464dc6358bf043588185821516580dada8c7,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJf79c431ad9f27bb72c329976d5796679d7489df0,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ48ca261d206c83232e2c56b04c30c9749b16eef5,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJf6b33797e349a1695be009d16cdc226688b88c7d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJe0ffee37e5b352ac7ad3cf7d197f77452f985257,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ159b4d33208d51066ee248c5e2c8c7702758fe4b,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJaf1390b9c56e9f0517cadbff7f4e52de7704e5c6,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ92d759a75a2eaf3819ceb1c7afd972629b3bd26f,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ6768913dddbf2242091470aaab07a054b2a4c825,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ414cd8f47b9648106edb833df5d98860a6e48654,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJb22877008f7e95b4574fbc68edfb6daaeaeb3c48,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJa494c0dc075fec3c93d8d0a635d26abb0e3a8c52,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ3cda57302b7bc24c1924084a17ea8be3cfd06b8c,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,69,VJ6fce44c13e55aa2f487dfaa9d634f357fc4b0bac,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,72,VJ3fdfee84985d4b105057411d09ab8cc98c458ba3,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,72,VJ05290ba075b34b55ee48a596af71788abec2d55d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,72,VJ373c6af64ebf04b658bffc9c4f0842bf920ce4c2,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,58,VJ700af2e441eb8c04edd04faabb6b04e5ab18d330,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,58,VJ83c7a5f9e2a6556d1149bf2847fd6d20d2512a83,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,58,VJ02633b3b907501c0622a4dad8855e68afa71e313,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJf2dbeab4648a56adc0cfc1f09c35467c6885d622,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJf7a331418aba5578215df724697a5e088422e097,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ094221b5c89bd1c066d505c19927f90381689413,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJd240213e85ca1c7706ef3ff0127e825bdfbf4c11,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJb63986c491c16f289a9d9f0bdb0df7966ca06a59,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ27582e16069cf48702eb3a4ae90067b5dd0bcc31,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ7e0425688d30b9d276fe16623282f8a370ef717b,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ06cfca2c07e314e358cb7ebdda5ab3bf28d5d9d5,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJa23b89dcf8f4caab47128f76a5134f41a0570289,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ6d24020c975f7affdcbec146a7d09f59953fce16,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJd6a778c6f76142d093a8a51fc48b4791b09c301d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ9ca6517a2b166986c584b1782d1b487b89cf6da2,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ18681066c7343a96f8c122db8d59973048df20db,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ14cae103c1f78686421084d4413c11866efea95b,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ37e615cec03a49a017fe9df0395bfeefa83f037d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJc9fb727cff7d82d72f9f14c4a72fe2618fca2cc3,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ967af21cc45aa6c40b6e8471513be2f0cc224cc8,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ8b33244dc30cd0dc08f16da15af0355223111c2e,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJc1e1e9119edf97c304ab0f7299d1959069eafabd,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ96980b95310a33938e875808c88d7fd932713888,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJb93b8bf299b22673e44781d5bef51e5a07cfc69f,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ25c8c40fae2fe9e0b1f286e4fd644193f397ad1d,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ03b5b0d5609c8e7318ee1880ba736abc8c187cbd,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJe5a62f851f7f665c32c959892fe7bf51a934cae8,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ1a8732cb52025dfddd57dbfdc53a0c55cfc17018,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ7328792353ba9e17d299c3673fa92b6607a23c38,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJdaa134ec87e0d3b1f9486e5532ec6b715b0fc126,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ315fe74716868cdd207c6bbfc74ac948295e8930,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,59,VJ1e22332532ad5838a9ec5324158c299f3f880400,Borgo Ticino/Civico 71,,0,,RP2e398fb64444798eccb2eda704fbc828da92f35f,,
254,55,VJ32289b52d39a335111a245a6d2de94cb476144c1,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ55db209639b3310c7cd921d807767b2b1dc6ba99,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJdd10f1f1e4ba2cecb1d16e11fb35fcc1efe4747f,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ5aee4e65a4f05cd2c5402f9b1023f3d2dc17c7f2,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJea0ee76e60b485a3e2a27bb2ad5baf9363bf623a,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJb81ae25f2cd571a88004e341ef4c715b849b5686,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJbd60a3971319e02dad8ef9918ae067c2d1730247,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ35f5f1fd6a5b56a466224d2478774b11a6c91f47,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJce2fb015218a0b5a347fe951b527da37026ebc05,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ9b0d24ad58b5383f97125611aad5ff3a726bbab3,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,68,VJf56289dd802c8d20be34c54cbb0ba807ba0fd536,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,68,VJ4412d548599e48420751817146c381b9665aa1aa,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,68,VJ992ba7ce4a54646f054e48788e4125fce1a1a15a,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,68,VJd9cb4ce1735467a8cdcb8fc3bddedf607a7dbb09,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,68,VJcabf5a7c4e8736252d99e24f9bee99a2479cb223,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,68,VJf69ff0a8ebf7fef84b514488b47ad84e9c05371c,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ6e41daaa70cadaebf302b9b0ee7a07887df9dcdf,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJdeaa2da81e0d3e3cea8bb38b3a64dfc14920e431,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJb994c9d69056c67d4022157181c3fe643eab7e2c,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ7683708e027ef13c32d5924d680df81a11caf0dd,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ3f1572cc95d3f6295df37b3cdb1585c6273e8908,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,68,VJ1c63d62a1ef24659582115c66161fc45c47a4ec5,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJa37983bf7925a9885dae6e5cc6cfd32a53fc51d4,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ4d001fae7ad552eacb97c03be785fb089d8a4b9f,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ28ab92a111331606fa46b94e38c60335260a9439,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJa7d109c686ede6ea6af54fefe47b83c0c6a21827,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJf6035b482db883483b232bf296de4d8164fc0d47,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJc17b01c579b7fa981088aa2e1e4d863968779163,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJd43061a94d83093cae785383fb6d61a7074f8c3f,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJ1bd505828eced1bfe99f868d240aac98ade4981e,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJd84a917589698b7f7dc56a11a2dac809837fba4e,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJb610a203a7fe121a5c6e920064071799703095fb,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,25,VJf87cd6a2193d6588d2ffe6751e97865e1aaed365,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,107,VJ87caa93fc7429203d415310bbc0714b4af9ca48a,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,55,VJ1a200a9f821bda05dc65093f635264aaddc0d360,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,70,VJ0a15d31e4cfbfd81f1f3c398f022678c0c36a95d,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,70,VJaf7ca8918c2c74054610290670c65646d36b700c,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJde3d2fd49fcdf45901478096b5721627a29deffa,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJa373692258ae5c07a63db275ef5e5b8929e6d2a3,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJb5c7f3001c03b21f67937f81f447c0d1be07b6e8,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,69,VJ5e57db26f81cc8e1c67abd14649eb84f9b61c3b1,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ70ddd2e5ff7193d0d76befd35d4d115b7d57829b,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJdd9da930220f599f6de63f8066b64d778d33f84c,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJeb82ce7943722e89bf40f7855e55e668f9a4aff0,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ6da5fd5c4570115928f8f953a895401506733b70,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJb35515f68397cf7428d565ac16c52358517d02ee,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ8743698e9202257e539bcd399c824582388db3c4,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ347114ee512339a964957c6f96f9e33a9ad24bf3,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJf39fad86b7a954a008dc69ff38b549453eb779ee,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ45ebb593993af8e476d3ee559cbb0b40959e9f62,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ19b983f0c9a188b07859e309b56c3144dcbf2481,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJb05ffdded6f2f099e6325649f1e70ac99fbc792b,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ64e4fd8f01fc5f077a6f94bcb599c91641813543,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ6c2a74867f81114fb7a30557665b35f37e5039f2,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ4460ff4b48e6736209c8f2559ae33d58ee80547d,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ4efb1171064b1bd8b8427a26bfd6ada3137e6018,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJd71e3bc5efbd5d424e8dd547f657aee2e446cee8,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ4fd2d9d8f9d55da80649cd318be7222f8619c85f,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ974a760ed741995b4dfe484bb10496133d991e5e,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJ17b8b1d74d9d8bef02b3b4cdf9c821428224af07,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
254,72,VJa00ba4e8f72d1126feefad7afb4e8f6b52efe84e,Rivoli,,1,,RPfba60366080ad1a22ba91e5a0ac8259699d1475d,,
